source_id,verification_status,cycle,criterion,title,section_type,section_label,source_file_date,json_path,item_path,field_name,item_no,subitem_no,parent_source_id,source_kind,content_level,content,content_hash,source_files,input_positions,occurrence_count
c3__1_4__evidence__현지확인자료:002,source_verified,3,1.4,재정 확보,evidence,근거자료,2026-04-20,cycle_3[0].현지확인자료[1].content,현지확인자료:002,현지확인자료,2,,,evidence_item,item,예・결산보고서: 최근 3년 자료,e53322244a,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",3,1
c3__1_4__notes__item:1,source_verified,3,1.4,재정 확보,notes,유의사항 및 관련 정책,2026-04-22,cycle_3[0].items[0].content,item:1,items,1,,,caution_policy_item,item,국공립대학 세입총액은 {대학회계 이전수입(세입)(결산)} + {대학회계 자체수입(세입)(결산)} + {대학회계 내부거래및기타(세입)(결산)} + {발전기금회계(세입)(결산)-이월금}임,dccad4b0a9,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",3,1
c3__1_4__notes__item:2,source_verified,3,1.4,재정 확보,notes,유의사항 및 관련 정책,2026-04-22,cycle_3[0].items[1].content,item:2,items,2,,,caution_policy_item,item,"국공립대학 등록금은 교육활동수입 중 입학금 + 수업료 + 계절학기 수강료임. 단, 최고경영자과정 수업료, 평생교육기관 등의 수업료는 제외함",d14c0eec1e,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",3,1
c3__1_4__notes__item:3,source_verified,3,1.4,재정 확보,notes,유의사항 및 관련 정책,2026-04-22,cycle_3[0].items[2].content,item:3,items,3,,,caution_policy_item,item,사립대학 운영수입은 {교비회계 자금계산서(결산) 자료의 등록금 수입 + 수강료 수입 + 법인전입금 + 기타전입금 + 기부금 + 국고보조금 + 산학협력단및학교기업전입금 + 교육부대수입 + 교육외수입}임,0ede85c554,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",3,1
c3__1_4__notes__item:4,source_verified,3,1.4,재정 확보,notes,유의사항 및 관련 정책,2026-04-22,cycle_3[0].items[3].content,item:4,items,4,,,caution_policy_item,item,"사립대학 등록금은 교비회계의 등록금 수입 총액임. 단, 평생교육원 등 수료과정(비학위과정)의 단기 수강료 수입은 제외함",995fc041b5,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",3,1
c3__1_4__notes__item:5,source_verified,3,1.4,재정 확보,notes,유의사항 및 관련 정책,2026-04-22,cycle_3[0].items[4].content,item:5,items,5,,,caution_policy_item,item,"국공립대학 기부금은 {발전기금회계(세입)(결산)의 기부금}이며, 사립대학 기부금은 {교비회계 자금계산서(결산)의 기부금}임",524b65cbdf,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",3,1
c3__1_4__notes__item:6,source_verified,3,1.4,재정 확보,notes,유의사항 및 관련 정책,2026-04-22,cycle_3[0].items[5].content,item:6,items,6,,,caution_policy_item,item,사립대학 법인전입금은 {교비회계 자금계산서(결산) 전입금 중 경상비전입금 + 법정부담전입금 + 자산전입금}임,f35e38a71a,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",3,1
c3__1_4__notes__item:7,source_verified,3,1.4,재정 확보,notes,유의사항 및 관련 정책,2026-04-22,cycle_3[0].items[6].content,item:7,items,7,,,caution_policy_item,item,"등록금 비율은 재정 확보의 안정성을 판단하기 위한 기본 지표이고, 기부금 비율, 법인전입금 비율은 보완 지표임",f115309336,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",3,1
c3__1_4__overview__content,source_verified,3,1.4,재정 확보,overview,편람 개요,2026-04-17,cycle_3[0].content,content,content,,,,overview_content,criterion,"대학은 교육목표를 달성하기 위해 재정 운영 계획을 수립하고 이에 따라 필요한 재원을 안정적으로 확보하고 있으며, 지속적인 재원 확충을 위해 재원을 다양화하고 있다.",072b180cea,"편람원본json/[검증완료]3주기, 4주기 편람 개요 비교(20260417).json",3,1
c3__1_4__report__item:1,source_verified,3,1.4,재정 확보,report,보고서 주요 내용,2026-04-17,cycle_3[0].items[0].content,item:1,items,1,,,report_item,item,"세입 중 등록금 비율: 최근 3년 자료, 최근 3년간 평균(기준값: 72% 이하)",ff56f460d8,"편람원본json/[검증완료]3주기, 4주기 편람 보고서 주요 내용 비교(20260417).json",3,1
c3__1_4__report__item:2,source_verified,3,1.4,재정 확보,report,보고서 주요 내용,2026-04-17,cycle_3[0].items[1].content,item:2,items,2,,,report_item,item,"세입 중 기부금 비율: 최근 3년 자료, 최근 3년간 평균(기준값: 0.5%)",2ce4e17f8d,"편람원본json/[검증완료]3주기, 4주기 편람 보고서 주요 내용 비교(20260417).json",3,1
c3__1_4__report__item:3,source_verified,3,1.4,재정 확보,report,보고서 주요 내용,2026-04-17,cycle_3[0].items[2].content,item:3,items,3,,,report_item,item,"세입 중 법인전입금 비율(사립대): 최근 3년 자료, 최근 3년간 평균(기준값: 0.4%)",83999ab091,"편람원본json/[검증완료]3주기, 4주기 편람 보고서 주요 내용 비교(20260417).json",3,1
c3__1_4__report__item:4,source_verified,3,1.4,재정 확보,report,보고서 주요 내용,2026-04-17,cycle_3[0].items[3].content,item:4,items,4,,,report_item,item,"재정 확보 노력: 재원의 다양성, 재원 확충의 지속가능성 등",e3407a2150,"편람원본json/[검증완료]3주기, 4주기 편람 보고서 주요 내용 비교(20260417).json",3,1
c3__1_5__checkpoints__item:1,source_verified,3,1.5,재정 집행,checkpoints,주요 점검사항,2026-04-21,cycle_3[1].items[0].content,item:1,items,1,,,check_item,item,교육비 환원율의 최근 3년간 평균이 기준값을 충족하는가,851e5676a3,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",3,1
c3__1_5__checkpoints__item:2,source_verified,3,1.5,재정 집행,checkpoints,주요 점검사항,2026-04-21,cycle_3[1].items[1].content,item:2,items,2,,,check_item,item,예산을 합리적으로 편성하고 있는가,46e7cd4bde,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",3,1
c3__1_5__checkpoints__item:2.sub:001,source_verified,3,1.5,재정 집행,checkpoints,주요 점검사항,2026-04-21,cycle_3[1].items[1].sub_items[0],item:2.sub:001,sub_items,2,1,c3__1_5__checkpoints__item:2,sub_item,sub_item,대학발전계획과 연계하여 예산을 편성하고 있는가,77bdf309a1,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",3,1
c3__1_5__checkpoints__item:2.sub:002,source_verified,3,1.5,재정 집행,checkpoints,주요 점검사항,2026-04-21,cycle_3[1].items[1].sub_items[1],item:2.sub:002,sub_items,2,2,c3__1_5__checkpoints__item:2,sub_item,sub_item,"규정을 준수하고, 구성원의 의견을 수렴하여 예산을 편성하고 있는가",1e5e6ea605,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",3,1
c3__1_5__checkpoints__item:3,source_verified,3,1.5,재정 집행,checkpoints,주요 점검사항,2026-04-21,cycle_3[1].items[2].content,item:3,items,3,,,check_item,item,예산을 적절하게 집행하고 있는가,42a66a8c9a,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",3,1
c3__1_5__checkpoints__item:4,source_verified,3,1.5,재정 집행,checkpoints,주요 점검사항,2026-04-21,cycle_3[1].items[3].content,item:4,items,4,,,check_item,item,예산 집행 결과를 평가하여 환류하고 있는가,c2e6903f38,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",3,1
c3__1_5__evidence__정보공시:001,source_verified,3,1.5,재정 집행,evidence,근거자료,2026-04-20,cycle_3[1].정보공시[0].content,정보공시:001,정보공시,1,,,evidence_item,item,8. 예・결산 내역 등 학교 및 법인의 회계에 관한 사항,7a87daf94b,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",3,1
c3__1_5__evidence__정보공시:002,source_verified,3,1.5,재정 집행,evidence,근거자료,2026-04-20,cycle_3[1].정보공시[1].content,정보공시:002,정보공시,2,,,evidence_item,item,9-나. 학생 1인당 교육비 산정 근거,2c4ed2cb31,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",3,1
