match_id,change_id,rank,candidate_direction,query_source_id,query_cycle,query_criterion,query_title,query_section_type,query_field_name,query_text,candidate_source_id,candidate_cycle,candidate_criterion,candidate_title,candidate_section_type,candidate_field_name,candidate_text,score,difflib_similarity,ngram_jaccard,token_overlap,section_match,field_match,criterion_mapping_match,match_reason,candidate_only_warning
gmatch_000034,chg_00009,4,c3_to_c4,c3__5_4__overview__content,3,5.4,취·창업지원 및 성과,overview,content,대학은 학생들의 진로와 취·창업을 위한 지원체계를 구축하고 예산과 전문 인력을 확보하여 운영하고 있으며 지속적인 개선을 위한 노력을 하고 있다.,c4__4_2__overview__content,4,4.2,학생 심리상담 및 권익 보호,overview,content,"대학은 학생이 대학 생활에 적응할 수 있도록 예산과 전문 인력을 확보한 학생상담 체계를 구축하고 심리상담을 진행하고 있으며, 개선을 위하여 지속적으로 노력하고 있다. 그리고 대학은 학생의 권익을 보호하기 위한 규정과 체계를 구축하여 운영하고 있다. 또한 대학의 배려가 필요한 소수집단학생 지원을 위한 규정과 체계를 갖추고 다양한 시설과 지원 프로그램을 마련하여 효율적으로 운영하고 있다.",0.305,0.279,0.168,0.192,true,true,false,difflib=0.279;ngram=0.168;token=0.192;same_section;same_field,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000035,chg_00009,5,c3_to_c4,c3__5_4__overview__content,3,5.4,취·창업지원 및 성과,overview,content,대학은 학생들의 진로와 취·창업을 위한 지원체계를 구축하고 예산과 전문 인력을 확보하여 운영하고 있으며 지속적인 개선을 위한 노력을 하고 있다.,c4__3_6__overview__content,4,3.6,직원 복지 및 업무 역량 개발,overview,content,"대학은 직원에게 적정 수준의 처우와 편의를 제공하고 있으며, 업무 역량 개발을 위하여 다양한 지원과 프로그램을 제공하고 있다.",0.293,0.357,0.062,0.094,true,true,false,difflib=0.357;ngram=0.062;token=0.094;same_section;same_field,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000036,chg_00010,1,c4_to_c3,c4__1_6__overview__content,4,1.6,사회공헌 및 지역사회 연계·협력,overview,content,"대학은 건학이념과 교육목표에 부합하는 사회봉사 정책 및 사회공헌 활동 계획 등을 마련하고 있고, 다양한 사회봉사 및 사회공헌 활동을 추진하고 있으며, 지역사회(대학) 및 해외기관과 긴밀히 교류하고 연계·협력 체계를 갖추고 있다.",c3__5_5__overview__content,3,5.5,사회봉사,overview,content,대학은 건학이념과 교육목표에 부합하는 사회봉사 정책 및 계획을 마련하고 있으며 다양한 사회봉사 활동을 추진하고 있다.,0.674,0.671,0.407,0.464,true,true,true,difflib=0.671;ngram=0.407;token=0.464;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000037,chg_00010,2,c4_to_c3,c4__1_6__overview__content,4,1.6,사회공헌 및 지역사회 연계·협력,overview,content,"대학은 건학이념과 교육목표에 부합하는 사회봉사 정책 및 사회공헌 활동 계획 등을 마련하고 있고, 다양한 사회봉사 및 사회공헌 활동을 추진하고 있으며, 지역사회(대학) 및 해외기관과 긴밀히 교류하고 연계·협력 체계를 갖추고 있다.",c3__5_6__overview__content,3,5.6,지역사회 연계·협력,overview,content,대학은 지역대학 및 지역사회와 긴밀히 교류하고 인적·물적자원을 공유하기 위한 연계·협력 체계를 갖추고 있다.,0.457,0.406,0.178,0.273,true,true,true,difflib=0.406;ngram=0.178;token=0.273;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000038,chg_00010,3,c4_to_c3,c4__1_6__overview__content,4,1.6,사회공헌 및 지역사회 연계·협력,overview,content,"대학은 건학이념과 교육목표에 부합하는 사회봉사 정책 및 사회공헌 활동 계획 등을 마련하고 있고, 다양한 사회봉사 및 사회공헌 활동을 추진하고 있으며, 지역사회(대학) 및 해외기관과 긴밀히 교류하고 연계·협력 체계를 갖추고 있다.",c3__5_5__notes__item:1,3,5.5,사회봉사,notes,items,대학 차원에서 건학이념 및 교육목적에 부합하는 사회봉사정책(계획)으로 표현된 것만을 인정함,0.287,0.348,0.111,0.114,false,false,true,difflib=0.348;ngram=0.111;token=0.114;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000039,chg_00010,4,c4_to_c3,c4__1_6__overview__content,4,1.6,사회공헌 및 지역사회 연계·협력,overview,content,"대학은 건학이념과 교육목표에 부합하는 사회봉사 정책 및 사회공헌 활동 계획 등을 마련하고 있고, 다양한 사회봉사 및 사회공헌 활동을 추진하고 있으며, 지역사회(대학) 및 해외기관과 긴밀히 교류하고 연계·협력 체계를 갖추고 있다.",c3__5_5__checkpoints__item:1,3,5.5,사회봉사,checkpoints,items,"대학의 건학이념, 교육목적, 교육목표 등에 부합하는 사회봉사정책이 적절한가",0.282,0.352,0.131,0.029,false,false,true,difflib=0.352;ngram=0.131;token=0.029;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000040,chg_00010,5,c4_to_c3,c4__1_6__overview__content,4,1.6,사회공헌 및 지역사회 연계·협력,overview,content,"대학은 건학이념과 교육목표에 부합하는 사회봉사 정책 및 사회공헌 활동 계획 등을 마련하고 있고, 다양한 사회봉사 및 사회공헌 활동을 추진하고 있으며, 지역사회(대학) 및 해외기관과 긴밀히 교류하고 연계·협력 체계를 갖추고 있다.",c3__1_4__overview__content,3,1.4,재정 확보,overview,content,"대학은 교육목표를 달성하기 위해 재정 운영 계획을 수립하고 이에 따라 필요한 재원을 안정적으로 확보하고 있으며, 지속적인 재원 확충을 위해 재원을 다양화하고 있다.",0.279,0.335,0.058,0.068,true,true,false,difflib=0.335;ngram=0.058;token=0.068;same_section;same_field,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000041,chg_00011,1,c3_to_c4,c3__5_6__overview__content,3,5.6,지역사회 연계·협력,overview,content,대학은 지역대학 및 지역사회와 긴밀히 교류하고 인적·물적자원을 공유하기 위한 연계·협력 체계를 갖추고 있다.,c4__1_6__overview__content,4,1.6,사회공헌 및 지역사회 연계·협력,overview,content,"대학은 건학이념과 교육목표에 부합하는 사회봉사 정책 및 사회공헌 활동 계획 등을 마련하고 있고, 다양한 사회봉사 및 사회공헌 활동을 추진하고 있으며, 지역사회(대학) 및 해외기관과 긴밀히 교류하고 연계·협력 체계를 갖추고 있다.",0.457,0.406,0.178,0.273,true,true,true,difflib=0.406;ngram=0.178;token=0.273;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000042,chg_00011,2,c3_to_c4,c3__5_6__overview__content,3,5.6,지역사회 연계·협력,overview,content,대학은 지역대학 및 지역사회와 긴밀히 교류하고 인적·물적자원을 공유하기 위한 연계·협력 체계를 갖추고 있다.,c4__1_6__evidence__현지면담:003,4,1.6,사회공헌 및 지역사회 연계·협력,evidence,현지면담,지역대학 및 지역사회 연계·협력 부서장 및 담당자,0.345,0.400,0.173,0.222,false,false,true,difflib=0.400;ngram=0.173;token=0.222;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000043,chg_00011,3,c3_to_c4,c3__5_6__overview__content,3,5.6,지역사회 연계·협력,overview,content,대학은 지역대학 및 지역사회와 긴밀히 교류하고 인적·물적자원을 공유하기 위한 연계·협력 체계를 갖추고 있다.,c4__1_6__checkpoints__item:5,4,1.6,사회공헌 및 지역사회 연계·협력,checkpoints,items,"지역사회(지역대학, 해외기관 등 포함)와의 연계·협력과 인적·물적 자원 공유를 위한 근거 마련 및 체계는 적절한가",0.316,0.378,0.132,0.179,false,false,true,difflib=0.378;ngram=0.132;token=0.179;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000044,chg_00011,4,c3_to_c4,c3__5_6__overview__content,3,5.6,지역사회 연계·협력,overview,content,대학은 지역대학 및 지역사회와 긴밀히 교류하고 인적·물적자원을 공유하기 위한 연계·협력 체계를 갖추고 있다.,c4__1_6__evidence__현지확인자료:004,4,1.6,사회공헌 및 지역사회 연계·협력,evidence,현지확인자료,지역사회 및 지역대학과의 인적·물적 공유 및 연계·협력 관련 실적 자료: 최근 3년 자료,0.305,0.354,0.136,0.167,false,false,true,difflib=0.354;ngram=0.136;token=0.167;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000045,chg_00011,5,c3_to_c4,c3__5_6__overview__content,3,5.6,지역사회 연계·협력,overview,content,대학은 지역대학 및 지역사회와 긴밀히 교류하고 인적·물적자원을 공유하기 위한 연계·협력 체계를 갖추고 있다.,c4__1_6__report__item:4,4,1.6,사회공헌 및 지역사회 연계·협력,report,items,"지역사회(지역대학, 해외기관 등 포함)와의 연계·협력과 인적·물적 자원 공유 추진 체계 및 공유 실적(교육, 연구, 산학협력의 성과): 최근 3년 자료",0.275,0.317,0.115,0.118,false,false,true,difflib=0.317;ngram=0.115;token=0.118;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000046,chg_00022,1,c3_to_c4,c3__3_4__overview__content,3,3.4,교원의 교육 및 연구 활동 지원,overview,content,대학은 교원의 교육과 연구활동을 적절히 지원하고 있다.,c4__3_4__overview__content,4,3.4,교원의 연구활동 및 성과,overview,content,"대학은 교원의 연구활동을 적절히 지원하고 있으며, 연구성과를 제고하고 연구윤리를 확립하여 학문발전에 기여하고 있다.",0.583,0.548,0.308,0.429,true,true,true,difflib=0.548;ngram=0.308;token=0.429;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000047,chg_00022,2,c3_to_c4,c3__3_4__overview__content,3,3.4,교원의 교육 및 연구 활동 지원,overview,content,대학은 교원의 교육과 연구활동을 적절히 지원하고 있다.,c4__3_4__checkpoints__item:2,4,3.4,교원의 연구활동 및 성과,checkpoints,items,"교원의 연구 발표, 학회참여 등 연구 활동을 적절하게 지원하고 있는가",0.437,0.588,0.237,0.143,false,false,true,difflib=0.588;ngram=0.237;token=0.143;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000048,chg_00022,3,c3_to_c4,c3__3_4__overview__content,3,3.4,교원의 교육 및 연구 활동 지원,overview,content,대학은 교원의 교육과 연구활동을 적절히 지원하고 있다.,c4__3_3__overview__content,4,3.3,교원 처우 및 복지,overview,content,대학은 교원에게 적정 수준의 처우와 편의를 제공하고 있다.,0.354,0.426,0.132,0.154,true,true,false,difflib=0.426;ngram=0.132;token=0.154;same_section;same_field,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000049,chg_00022,4,c3_to_c4,c3__3_4__overview__content,3,3.4,교원의 교육 및 연구 활동 지원,overview,content,대학은 교원의 교육과 연구활동을 적절히 지원하고 있다.,c4__3_2__overview__content,4,3.2,교원 인사 및 업적평가,overview,content,대학은 합리적인 절차에 의해 교원의 임용 및 승진을 위한 인사제도 및 업적평가 제도를 운영하고 있다.,0.315,0.375,0.071,0.167,true,true,false,difflib=0.375;ngram=0.071;token=0.167;same_section;same_field,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000050,chg_00022,5,c3_to_c4,c3__3_4__overview__content,3,3.4,교원의 교육 및 연구 활동 지원,overview,content,대학은 교원의 교육과 연구활동을 적절히 지원하고 있다.,c4__2_3__overview__content,4,2.3,전공교육과정,overview,content,대학은 전공의 교육목표와 인재상을 기초로 전공교육과정을 체계적으로 편성하여 운영하고 학생의 진로에 따라 이수가 가능하도록 지원하고 있다.,0.314,0.361,0.097,0.150,true,true,false,difflib=0.361;ngram=0.097;token=0.150;same_section;same_field,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000051,chg_00026,1,c4_to_c3,c4__4_2__overview__content,4,4.2,학생 심리상담 및 권익 보호,overview,content,"대학은 학생이 대학 생활에 적응할 수 있도록 예산과 전문 인력을 확보한 학생상담 체계를 구축하고 심리상담을 진행하고 있으며, 개선을 위하여 지속적으로 노력하고 있다. 그리고 대학은 학생의 권익을 보호하기 위한 규정과 체계를 구축하여 운영하고 있다. 또한 대학의 배려가 필요한 소수집단학생 지원을 위한 규정과 체계를 갖추고 다양한 시설과 지원 프로그램을 마련하여 효율적으로 운영하고 있다.",c3__4_3__overview__content,3,4.3,학생 권익 보호 및 소수집단학생 지원,overview,content,대학은 학생의 권익을 보호하기 위한 규정과 체계를 구축하여 운영하고 있다. 또한 대학의 배려가 필요한 소수집단학생 지원을 위한 규정과 체계를 갖추고 다양한 시설과 지원 프로그램을 마련하여 효율적으로 운영하고 있다.,0.750,0.714,0.561,0.535,true,true,true,difflib=0.714;ngram=0.561;token=0.535;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
