review_id,priority,risk_level,review_topic,review_reason,human_review_status,official_confirmation_needed,global_match_status,global_candidate_count,change_id,change_type,section_type,cycle4_criterion,cycle4_title,cycle3_criterion,cycle3_title,evidence_impact,metric_impact,department_candidate,source_id_4,source_id_3,top_candidate_source_id,top_candidate_score,recommended_next_step,candidate_only_warning
review_00044,1,high,1.4 성과관리체계 구축 및 운영,target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,5,chg_00073,신설후보,evidence,1.4,성과관리체계 구축 및 운영,,,true,false,"기획처, 성과관리 담당부서",c4__1_4__evidence__제출자료_첨부:001,,c3__1_2__evidence__제출자료_첨부:001,0.502,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00045,1,high,1.4 성과관리체계 구축 및 운영,low_similarity_match;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,5,chg_00075,신설후보,evidence,1.4,성과관리체계 구축 및 운영,5.1,성과관리,true,true,"기획처, 성과관리 담당부서",c4__1_4__evidence__현지확인자료:001,c3__5_1__evidence__현지확인자료:001,c3__1_2__evidence__현지확인자료:003,0.613,부서 공지 전 공식 기준·증빙 범위 확인,"Review queue rows are operational triage candidates, not final judgments."
review_00046,1,high,1.4 성과관리체계 구축 및 운영,target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,strong_candidate,5,chg_00076,신설후보,evidence,1.4,성과관리체계 구축 및 운영,,,true,true,"기획처, 성과관리 담당부서",c4__1_4__evidence__현지확인자료:002,,c3__5_1__evidence__현지확인자료:001,0.951,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00047,1,high,1.4 성과관리체계 구축 및 운영,target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,strong_candidate,5,chg_00077,신설후보,evidence,1.4,성과관리체계 구축 및 운영,,,true,false,"기획처, 성과관리 담당부서",c4__1_4__evidence__현지면담:001,,c3__1_2__evidence__현지면담:001,1.000,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00048,1,high,1.4 성과관리체계 구축 및 운영,target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,5,chg_00078,신설후보,evidence,1.4,성과관리체계 구축 및 운영,,,true,false,"기획처, 성과관리 담당부서",c4__1_4__evidence__현지면담:002,,c3__1_2__evidence__현지면담:002,0.527,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00049,1,high,1.4 성과관리체계 구축 및 운영,source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,strong_candidate,5,chg_00079,이동후보,evidence,1.4,성과관리체계 구축 및 운영,5.1,성과관리,true,true,"기획처, 성과관리 담당부서",,c3__5_1__evidence__현지확인자료:002,c4__1_5__evidence__현지확인자료:002,0.849,4주기 전역 후보와 대조하여 삭제인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00050,1,high,1.4 성과관리체계 구축 및 운영,source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,5,chg_00080,삭제/이동후보,evidence,1.4,성과관리체계 구축 및 운영,5.1,성과관리,true,false,"기획처, 성과관리 담당부서",,c3__5_1__evidence__현지면담:001,c4__1_5__evidence__제출자료_관련규정:001,0.486,4주기 전역 후보와 대조하여 삭제인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00051,1,high,1.4 성과관리체계 구축 및 운영,source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,strong_candidate,3,chg_00081,이동후보,evidence,1.4,성과관리체계 구축 및 운영,5.1,성과관리,true,true,"기획처, 성과관리 담당부서",,c3__5_1__evidence__현지면담:002,c4__1_5__evidence__현지면담:003,1.000,4주기 전역 후보와 대조하여 삭제인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00269,1,high,1.4 성과관리체계 구축 및 운영,target_only_new_or_move_review;needs_review_status,pending,true,no_candidate,0,chg_00485,신설후보,notes,1.4,성과관리체계 구축 및 운영,,,false,false,"기획처, 성과관리 담당부서",c4__1_4__notes__item:1,,c3__5_6__notes__item:3,0.317,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00270,1,high,1.4 성과관리체계 구축 및 운영,target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,1,chg_00486,신설후보,notes,1.4,성과관리체계 구축 및 운영,,,true,true,"기획처, 성과관리 담당부서",c4__1_4__notes__item:2,,c3__1_2__notes__item:1,0.419,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00175,1,high,1.4 성과관리체계 구축 및 운영,target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,5,chg_00333,신설후보,report,1.4,성과관리체계 구축 및 운영,,,true,true,"기획처, 성과관리 담당부서",c4__1_4__report__item:3,,c3__5_1__report__item:3,0.512,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00176,1,high,1.4 성과관리체계 구축 및 운영,target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,strong_candidate,3,chg_00334,신설후보,report,1.4,성과관리체계 구축 및 운영,,,true,false,"기획처, 성과관리 담당부서",c4__1_4__report__item:4,,c3__5_1__report__item:2,0.961,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00177,1,high,1.4 성과관리체계 구축 및 운영,source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,strong_candidate,5,chg_00336,이동후보,report,1.4,성과관리체계 구축 및 운영,5.1,성과관리,true,true,"기획처, 성과관리 담당부서",,c3__5_1__report__item:4,c4__1_5__report__item:4,1.000,4주기 전역 후보와 대조하여 삭제인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00459,1,high,1.5 교육성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00721,변경,checkpoints,1.5,교육성과,5.2,교육성과,false,true,"기획처, 교무처, 교육혁신원, 취·창업지원부서",c4__1_5__checkpoints__item:1,c3__5_2__checkpoints__item:2,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00460,1,high,1.5 교육성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00722,변경,checkpoints,1.5,교육성과,5.4,취·창업지원 및 성과 (이동 항목),false,true,"기획처, 교무처, 교육혁신원, 취·창업지원부서",c4__1_5__checkpoints__item:2,c3__5_4__checkpoints__item:1,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00461,1,high,1.5 교육성과,manual_complex_nm_criterion;target_only_new_or_move_review;needs_review_status,pending,true,weak_candidate,5,chg_00723,신설후보,checkpoints,1.5,교육성과,,,false,false,"기획처, 교무처, 교육혁신원, 취·창업지원부서",c4__1_5__checkpoints__item:3,,c3__5_2__checkpoints__item:3,0.457,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00462,1,high,1.5 교육성과,manual_complex_nm_criterion;low_similarity_match;needs_review_status,pending,true,possible_candidate,3,chg_00724,신설후보,checkpoints,1.5,교육성과,1.1,교육목표 및 인재상,false,false,"기획처, 교무처, 교육혁신원, 취·창업지원부서",c4__1_5__checkpoints__item:3.sub:001,c3__1_1__checkpoints__item:4.sub:001,c3__1_1__checkpoints__item:4.sub:001,0.690,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00463,1,high,1.5 교육성과,manual_complex_nm_criterion;needs_review_status,pending,true,not_applicable,0,chg_00725,변경,checkpoints,1.5,교육성과,1.1,교육목표 및 인재상,false,false,"기획처, 교무처, 교육혁신원, 취·창업지원부서",c4__1_5__checkpoints__item:3.sub:002,c3__1_1__checkpoints__item:4.sub:002,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00464,1,high,1.5 교육성과,manual_complex_nm_criterion;low_similarity_match;needs_review_status,pending,true,weak_candidate,5,chg_00726,신설후보,checkpoints,1.5,교육성과,5.1,성과관리,false,false,"기획처, 교무처, 교육혁신원, 취·창업지원부서",c4__1_5__checkpoints__item:4,c3__5_1__checkpoints__item:5,c3__5_1__checkpoints__item:6,0.543,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00465,1,high,1.5 교육성과,manual_complex_nm_criterion;target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,4,chg_00727,신설후보,checkpoints,1.5,교육성과,,,true,false,"기획처, 교무처, 교육혁신원, 취·창업지원부서",c4__1_5__checkpoints__item:4.sub:001,,c3__5_1__checkpoints__item:1.sub:001,0.569,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00466,1,high,1.5 교육성과,manual_complex_nm_criterion;target_only_new_or_move_review;needs_review_status,pending,true,weak_candidate,4,chg_00728,신설후보,checkpoints,1.5,교육성과,,,false,false,"기획처, 교무처, 교육혁신원, 취·창업지원부서",c4__1_5__checkpoints__item:4.sub:002,,c3__5_1__checkpoints__item:5,0.469,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00467,1,high,1.5 교육성과,manual_complex_nm_criterion;target_only_new_or_move_review;needs_review_status,pending,true,weak_candidate,3,chg_00729,신설후보,checkpoints,1.5,교육성과,,,false,false,"기획처, 교무처, 교육혁신원, 취·창업지원부서",c4__1_5__checkpoints__item:4.sub:003,,c3__5_1__checkpoints__item:6,0.441,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00468,1,high,1.5 교육성과,manual_complex_nm_criterion;low_similarity_match;needs_review_status,pending,true,weak_candidate,5,chg_00730,신설후보,checkpoints,1.5,교육성과,5.1,성과관리,false,false,"기획처, 교무처, 교육혁신원, 취·창업지원부서",c4__1_5__checkpoints__item:5,c3__5_1__checkpoints__item:6,c3__3_4__checkpoints__item:4,0.539,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00469,1,high,1.5 교육성과,manual_complex_nm_criterion;source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,possible_candidate,5,chg_00731,삭제/이동후보,checkpoints,1.5,교육성과,5.2,교육성과,false,true,"기획처, 교무처, 교육혁신원, 취·창업지원부서",,c3__5_2__checkpoints__item:1,c4__1_5__checkpoints__item:1,0.809,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00470,1,high,1.5 교육성과,manual_complex_nm_criterion;source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,3,chg_00732,삭제후보,checkpoints,1.5,교육성과,5.2,교육성과,false,true,"기획처, 교무처, 교육혁신원, 취·창업지원부서",,c3__5_2__checkpoints__item:3,c4__1_5__checkpoints__item:3,0.457,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00471,1,high,1.5 교육성과,manual_complex_nm_criterion;source_only_delete_or_move_review;needs_review_status,pending,true,weak_candidate,5,chg_00733,이동후보,checkpoints,1.5,교육성과,1.1,교육목표 및 인재상,false,false,"기획처, 교무처, 교육혁신원, 취·창업지원부서",,c3__1_1__checkpoints__item:4,c4__1_5__checkpoints__item:3,0.411,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00052,1,high,1.5 교육성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00082,변경,evidence,1.5,교육성과,5.2,교육성과,true,false,"기획처, 교무처, 교육혁신원, 취·창업지원부서",c4__1_5__evidence__정보공시:001,c3__5_2__evidence__정보공시:002,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
